"Date","Open","High","Low","Close","Change","Change%","Volume('000 shares)"
"2014/02/20","55.2","55.2","53.7","53.8","-0.9000000000000057","-1.65","1111.267"
"2014/02/19","54","55.5","54","54.7","0.8000000000000043","1.48","1962.437"
"2014/02/18","54.5","54.7","53.6","53.9","-0.10000000000000142","-0.19","1729.367"
"2014/02/17","53","54.1","52.9","54","1.5","2.86","1765.139"
"2014/02/14","52.8","53.3","51.5","52.5","0.3999999999999986","0.77","1734.24"
"2014/02/13","53.8","53.8","52.1","52.1","-1.1999999999999957","-2.25","1502.609"
"2014/02/12","54.5","54.8","53.2","53.3","-0.5","-0.93","1275.446"
"2014/02/11","52.1","54.1","52","53.8","1.0999999999999943","2.09","2041.371"
"2014/02/10","52.7","54.5","52.7","52.7","-3.8999999999999986","-6.89","4441.779"
"2014/02/07","56.5","57.5","56","56.6","1.2000000000000028","2.17","2329.804"
"2014/02/06","55.9","56.5","55.1","55.4","0.3999999999999986","0.73","2329.281"
"2014/02/05","53.5","55.4","53.5","55","-1","-1.79","1836.248"
"2014/01/27","56.9","57","56","56","-1.5","-2.61","1605.196"
"2014/01/24","59","59","57.3","57.5","-1.1000000000000014","-1.88","1901.84"
"2014/01/23","59.1","59.5","58.3","58.6","0.10000000000000142","0.17","3098.685"
"2014/01/22","59.5","61.4","58.5","58.5","0","0.00","7580.767"
"2014/01/21","58.8","58.9","57.3","58.5","-0.10000000000000142","-0.17","1963.41"
"2014/01/20","57.8","59.5","57","58.6","1.7000000000000028","2.99","5175.482"
"2014/01/17","56.3","57.9","55.6","56.9","0.3999999999999986","0.71","2572.425"
"2014/01/16","58.2","59.4","55.9","56.5","-1.7000000000000028","-2.92","3798.684"
"2014/01/15","59.8","59.8","58.2","58.2","-1.8999999999999986","-3.16","3826.232"
"2014/01/14","58","61.5","57.7","60.1","2.6000000000000014","4.52","9381.166"
"2014/01/13","59.5","59.5","57.3","57.5","-1","-1.71","3039.824"
"2014/01/10","59.5","59.6","57.3","58.5","0","0.00","4601.339"
"2014/01/09","61.7","61.7","57.3","58.5","-0.6000000000000014","-1.02","8076.087"
"2014/01/08","59.1","59.1","59.1","59.1","3.8000000000000043","6.87","1660.158"
"2014/01/07","52","55.3","52","55.3","3.5999999999999943","6.96","7346.791"
"2014/01/06","52.7","53.9","51.7","51.7","-0.5999999999999943","-1.15","5805.604"
"2014/01/03","52.2","52.9","51.9","52.3","0.29999999999999716","0.58","2446.193"
"2014/01/02","51.6","52.9","49.8","52","0.3999999999999986","0.78","5084.381"
"2013/12/31","53.1","56","51.6","51.6","-1","-1.90","7205.164"
"2013/12/30","53","53.5","51.5","52.6","0","0.00","4571.42"
"2013/12/27","52","52.9","51.5","52.6","1.1000000000000014","2.14","4016.071"
"2013/12/26","53.5","53.9","51.5","51.5","-1.6000000000000014","-3.01","7834.728"
"2013/12/25","50.2","53.1","49.95","53.1","3.450000000000003","6.95","8402.177"
"2013/12/24","49.85","51","49","49.65","0.29999999999999716","0.61","3506.88"
"2013/12/23","50.8","51.1","48.5","49.35","-1.4499999999999957","-2.85","6433.527"
"2013/12/20","51.1","52","50.4","50.8","-0.20000000000000284","-0.39","3605.15"
"2013/12/19","50.9","52.3","50.4","51","0.7999999999999972","1.59","8825.445"
"2013/12/18","49.9","52.1","49","50.2","0.4000000000000057","0.80","10524.491"
"2013/12/17","47.5","49.8","47.5","49.8","3.25","6.98","13068.559"
"2013/12/16","44.1","46.55","44","46.55","3","6.89","7578.957"
"2013/12/13","42.3","44.5","42.3","43.55","1.75","4.19","5950.822"
"2013/12/12","41.9","42.55","41.6","41.8","0.29999999999999716","0.72","1820.772"
"2013/12/11","42.4","42.9","41.5","41.5","-0.3999999999999986","-0.95","2402.522"
"2013/12/10","42","42.7","41.65","41.9","-0.45000000000000284","-1.06","1886.717"
"2013/12/09","41.2","43.7","41.2","42.35","1.3500000000000014","3.29","4272.75"
"2013/12/06","42","42.7","40.5","41","-1","-2.38","2427.775"
"2013/12/05","41.25","42.6","41.25","42","0.7999999999999972","1.94","3580.18"
"2013/12/04","41.2","41.8","41.2","41.2","-3.049999999999997","-6.89","6528.824"
"2013/12/03","45","45","43.8","44.25","-0.3999999999999986","-0.90","2688.895"
"2013/12/02","42.6","44.8","42.6","44.65","2.1999999999999957","5.18","6178.76"
"2013/11/29","43.1","43.5","42.2","42.45","-0.29999999999999716","-0.70","3125.6"
"2013/11/28","43.3","44.5","42.75","42.75","-0.25","-0.58","8292.614"
"2013/11/27","42.35","43.4","41.7","43","1.2999999999999972","3.12","4853.78"
"2013/11/26","41.7","42.05","40.85","41.7","-0.44999999999999574","-1.07","3401.875"
"2013/11/25","41.45","42.45","40.9","42.15","1.6499999999999986","4.07","4941.762"
"2013/11/22","39.9","41.2","39.5","40.5","1.3999999999999986","3.58","4422"
"2013/11/21","38.15","40.1","38","39.1","1.1000000000000014","2.89","3469.02"
"2013/11/20","37.5","38.1","37.5","38","0.5499999999999972","1.47","705.107"
"2013/11/19","37.45","37.85","37.35","37.45","0.10000000000000142","0.27","545.2"
"2013/11/18","37.5","37.8","37.35","37.35","0","0.00","444"
"2013/11/15","37.4","37.75","37.3","37.35","0.10000000000000142","0.27","640.141"
"2013/11/14","36.7","37.4","36.7","37.25","0.75","2.05","806.502"
"2013/11/13","37.8","37.8","36","36.5","-0.8999999999999986","-2.41","1155.164"
"2013/11/12","37.95","38.35","36.55","37.4","-0.20000000000000284","-0.53","1181.8"
"2013/11/11","37.8","38.3","37.5","37.6","0.25","0.67","1283.33"
"2013/11/08","37","37.55","37","37.35","0","0.00","804.1"
"2013/11/07","36.9","37.9","36.7","37.35","0.45000000000000284","1.22","1464.352"
"2013/11/06","38.75","39.2","36.5","36.9","-1.8999999999999986","-4.90","3710.769"
"2013/11/05","41.2","41.6","38.4","38.8","-2.0500000000000043","-5.02","2781.14"
"2013/11/04","41","41.4","40.5","40.85","0","0.00","1788.018"
"2013/11/01","42","42.2","40.7","40.85","0.45000000000000284","1.11","3461.527"
"2013/10/31","40.65","41.3","40.4","40.4","-0.25","-0.62","836.272"
"2013/10/30","41","41.2","40.65","40.65","0","0.00","1010.12"
"2013/10/29","41.3","41.75","40.5","40.65","-0.6499999999999986","-1.57","1650.77"
"2013/10/28","42.3","42.45","41.3","41.3","-0.30000000000000426","-0.72","1632.408"
"2013/10/25","42.2","43.45","41.6","41.6","-0.6000000000000014","-1.42","4453.305"
"2013/10/24","41.2","42.45","40.9","42.2","1.4000000000000057","3.43","3722.389"
"2013/10/23","40.85","41.7","40.55","40.8","0.04999999999999716","0.12","1905.045"
"2013/10/22","41.05","41.55","40.7","40.75","-0.20000000000000284","-0.49","1356.079"
"2013/10/21","41.2","42.2","40.95","40.95","0.25","0.61","2637.156"
"2013/10/18","40.75","41.4","40.7","40.7","0.05000000000000426","0.12","1766"
"2013/10/17","42.3","42.35","40.6","40.65","-1.0500000000000043","-2.52","2501.66"
"2013/10/16","41.1","42.2","40.8","41.7","0.6000000000000014","1.46","2221.633"
"2013/10/15","41.3","41.5","40.2","41.1","0.20000000000000284","0.49","1674.377"
"2013/10/14","42","42.5","39.5","40.9","-0.8500000000000014","-2.04","3427.787"
"2013/10/11","43","43.6","41.75","41.75","0.14999999999999858","0.36","5737.15"
"2013/10/09","40.2","42.5","40.2","41.6","1.5","3.74","6172.31"
"2013/10/08","39.35","40.8","39.35","40.1","0.8000000000000043","2.04","4076.35"
"2013/10/07","40.95","40.95","39.2","39.3","-0.9500000000000028","-2.36","2405.068"
"2013/10/04","39.2","41.2","38.9","40.25","1.5499999999999972","4.01","4913.143"
"2013/10/03","39","39.7","38.5","38.7","0.5","1.31","2317.83"
"2013/10/02","38.7","38.9","38","38.2","-0.3999999999999986","-1.04","1302.383"
"2013/10/01","39.4","39.5","38.6","38.6","-0.7999999999999972","-2.03","1305.916"
"2013/09/30","39.4","40.3","39.1","39.4","-0.14999999999999858","-0.38","2665.496"
"2013/09/27","38","39.8","37.65","39.55","1.9499999999999957","5.19","3430.8"
"2013/09/26","38.3","38.75","37.6","37.6","-0.6999999999999957","-1.83","955.063"
"2013/09/25","37.4","39.05","37.4","38.3","0.3999999999999986","1.06","2525.567"
"2013/09/24","37.3","38.45","37.3","37.9","0.75","2.02","1554.255"
"2013/09/23","37.55","37.6","36.9","37.15","-0.3999999999999986","-1.07","1292.58"
"2013/09/18","38.45","38.45","37.25","37.55","-0.8500000000000014","-2.21","1153.928"
"2013/09/17","38.85","39.15","38.35","38.4","-0.10000000000000142","-0.26","1458.204"
"2013/09/16","39","39.15","38.2","38.5","-0.10000000000000142","-0.26","1350.4"
"2013/09/14","37.25","39.3","37.25","38.6","1.5","4.04","2988.11"
"2013/09/13","38.15","38.35","37.05","37.1","-1.0499999999999972","-2.75","1023.27"
"2013/09/12","38.9","38.9","37.7","38.15","-0.75","-1.93","1189.418"
"2013/09/11","37.6","39.1","37.15","38.9","1.2999999999999972","3.46","1591.418"
"2013/09/10","37.4","37.95","36.7","37.6","0.6000000000000014","1.62","1593"
"2013/09/09","38.75","39.15","36.9","37","-1.75","-4.52","2430.319"
"2013/09/06","38.8","39.55","38.55","38.75","-0.14999999999999858","-0.39","2037.287"
"2013/09/05","39.8","39.85","38.8","38.9","-1","-2.51","2881.516"
"2013/09/04","41","41","39.4","39.9","-1.1000000000000014","-2.68","2459.748"
"2013/09/03","39.7","41.35","39.7","41","1.5","3.80","2697.308"
"2013/09/02","39.8","40","38.4","39.5","-0.10000000000000142","-0.25","1511.824"
"2013/08/30","40","40.9","39.55","39.6","-0.19999999999999574","-0.50","1705.539"
"2013/08/29","39.5","40.2","38.8","39.8","1","2.58","3140.707"
"2013/08/28","40.25","40.55","38.1","38.8","-1.9500000000000028","-4.79","3970.933"
"2013/08/27","43","43.3","40.55","40.75","-2.549999999999997","-5.89","3289.942"
"2013/08/26","45.5","45.5","43.3","43.3","-1.6500000000000057","-3.67","3003.07"
"2013/08/23","46.1","46.1","44.6","44.95","-0.5499999999999972","-1.21","2594.952"
"2013/08/22","43.35","46.15","43.35","45.5","1.8500000000000014","4.24","4876.666"
"2013/08/20","44.6","46.9","43.5","43.65","-0.5","-1.13","7640.604"
"2013/08/19","41.9","44.15","41.7","44.15","2.8500000000000014","6.90","5792.518"
"2013/08/16","41.1","42.15","40.8","41.3","-0.4000000000000057","-0.96","1638.55"
"2013/08/15","41.4","42.9","40.9","41.7","0.20000000000000284","0.48","2928.029"
"2013/08/14","42","42.4","41.2","41.5","-1.3999999999999986","-3.26","2646.824"
"2013/08/13","42.95","43.5","41.8","42.9","1.1000000000000014","2.63","5816.3"
"2013/08/12","42.8","44.6","41.7","41.8","0.09999999999999432","0.24","9688.142"
"2013/08/09","41.75","42.85","41","41.7","0.5","1.21","5344.956"
"2013/08/08","40.8","41.45","40.1","41.2","0.75","1.85","3849.55"
"2013/08/07","39.6","42.5","39.3","40.45","0","0.00","6330.628"
"2013/08/06","43","43","40.45","40.45","-3","-6.90","3982.807"
"2013/08/05","42.5","44.2","41.05","43.45","1.8500000000000014","4.45","6863.407"
"2013/08/02","40","41.7","40","41.6","2.5","6.39","8342.316"
"2013/08/01","38.8","39.1","38.15","39.1","2.5500000000000043","6.98","6327.993"
"2013/07/31","35.8","36.55","35.7","36.55","2.3499999999999943","6.87","5887.402"
"2013/07/30","32.65","34.2","32.5","34.2","2.200000000000003","6.88","1870.952"
"2013/07/29","33","33","31.9","32","-1","-3.03","776.112"
"2013/07/26","33.7","33.9","33","33","-0.3500000000000014","-1.05","711.283"
"2013/07/25","32.9","33.4","32.6","33.35","0.75","2.30","424.718"
"2013/07/24","33.45","33.5","32.25","32.6","-0.5499999999999972","-1.66","985.198"
"2013/07/23","33.9","33.9","33.1","33.15","-0.25","-0.75","588.7"
"2013/07/22","33.1","34.2","32.9","33.4","0.7999999999999972","2.45","1275.13"
"2013/07/19","32.35","32.8","31.8","32.6","-0.04999999999999716","-0.15","846.765"
"2013/07/18","33.3","33.3","32.35","32.65","-0.3500000000000014","-1.06","965.099"
"2013/07/17","32.45","33.15","31.8","33","0.7999999999999972","2.48","2354.82"
"2013/07/16","31.35","32.2","31.2","32.2","1.0500000000000043","3.37","1193.531"
"2013/07/15","30.8","31.85","30.7","31.15","0.6499999999999986","2.13","1524.53"
"2013/07/12","30.5","30.8","30.35","30.5","0","0.00","364"
"2013/07/11","30.95","31","30.35","30.5","-0.10000000000000142","-0.33","508.714"
"2013/07/10","31.05","31.25","30.6","30.6","-0.29999999999999716","-0.97","1015.876"
"2013/07/09","30.5","31.5","30.35","30.9","0.8499999999999979","2.83","2233.379"
"2013/07/08","29.7","30.4","29.7","30.05","0.40000000000000213","1.35","956.48"
"2013/07/05","30.1","30.25","29.6","29.65","0.04999999999999716","0.17","873.213"
"2013/07/04","29.7","29.8","28.85","29.6","-0.09999999999999787","-0.34","942.13"
"2013/07/03","30","30.15","29.55","29.7","0.14999999999999858","0.51","1422.333"
"2013/07/02","29.85","29.85","29.4","29.55","-0.25","-0.84","362.437"
"2013/07/01","30.5","30.5","29.7","29.8","0","0.00","491.9"
"2013/06/28","29.85","30.8","29.8","29.8","0.6000000000000014","2.05","1909.825"
"2013/06/27","28.55","29.6","28.4","29.2","0.8999999999999986","3.18","1068.62"
"2013/06/26","29","29.2","28.1","28.3","-0.1999999999999993","-0.70","492.915"
"2013/06/25","29.4","29.55","28.35","28.5","-1.0500000000000007","-3.55","615.737"
"2013/06/24","29","30","29","29.55","0.4499999999999993","1.55","543.2"
"2013/06/21","28.9","29.1","28.5","29.1","-0.34999999999999787","-1.19","646.1"
"2013/06/20","29.95","30","29.4","29.45","-1","-3.28","661.2"
"2013/06/19","30.7","30.75","29.9","30.45","0","0.00","1340.35"
"2013/06/18","29.5","31","29.3","30.45","1.4499999999999993","5.00","2894.092"
"2013/06/17","28.9","29.1","28.7","29","0.10000000000000142","0.35","326.662"
"2013/06/14","29.8","29.8","28.9","28.9","-0.5","-1.70","557.522"
"2013/06/13","29.4","29.8","29.05","29.4","0","0.00","845.753"
"2013/06/11","28.75","30.1","28.4","29.4","0.5999999999999979","2.08","1422.669"
"2013/06/10","28.65","28.85","28.2","28.8","-1.5","-4.95","781.16"
"2013/06/07","30.7","30.8","29.85","30.3","-0.3999999999999986","-1.30","1519.812"
"2013/06/06","30","31.2","29.9","30.7","1.0999999999999979","3.72","1837.853"
"2013/06/05","29.4","29.8","29.1","29.6","0.5","1.72","611.622"
"2013/06/04","29.1","29.5","29","29.1","0.05000000000000071","0.17","616"
"2013/06/03","28.8","29.1","28.8","29.05","0.05000000000000071","0.17","374"
"2013/05/31","29.05","29.2","28.65","29","0.3999999999999986","1.40","505.126"
"2013/05/30","28.3","29.2","28.1","28.6","0.40000000000000213","1.42","994.505"
"2013/05/29","27.8","28.35","27.8","28.2","0.3999999999999986","1.44","448.471"
"2013/05/28","27.95","28.1","27.55","27.8","-0.09999999999999787","-0.36","259.418"
"2013/05/27","27","28.05","27","27.9","1","3.72","560.241"
"2013/05/24","26.85","27","26.8","26.9","-0.10000000000000142","-0.37","177"
"2013/05/23","27.1","27.25","26.9","27","-0.10000000000000142","-0.37","346.531"
"2013/05/22","27","27.2","27","27.1","0.20000000000000284","0.74","226.3"
"2013/05/21","26.75","27.3","26.75","26.9","0.14999999999999858","0.56","234.209"
"2013/05/20","26.75","26.8","26.65","26.75","0.05000000000000071","0.19","114"
"2013/05/17","26.9","27","26.7","26.7","-0.15000000000000213","-0.56","142.629"
"2013/05/16","26.85","27","26.7","26.85","-0.04999999999999716","-0.19","202.773"
"2013/05/15","27","27","26.8","26.9","0.04999999999999716","0.19","240.684"
"2013/05/14","26.85","27","26.8","26.85","0","0.00","121.309"
"2013/05/13","27.3","27.3","26.85","26.85","-0.14999999999999858","-0.56","101.651"
"2013/05/10","27.3","27.3","26.9","27","0","0.00","193.791"
"2013/05/09","27.3","27.45","26.9","27","-0.10000000000000142","-0.37","182.209"
"2013/05/08","26.9","27.2","26.9","27.1","0.20000000000000284","0.74","420.41"
"2013/05/07","26.9","27","26.75","26.9","0","0.00","148.682"
"2013/05/06","27.45","27.5","26.8","26.9","0.34999999999999787","1.32","511.513"
"2013/05/03","26.6","26.85","26.55","26.55","0.05000000000000071","0.19","157.504"
"2013/05/02","26.45","26.5","26.3","26.5","0.05000000000000071","0.19","88"
"2013/04/30","27","27","26.35","26.45","-0.25","-0.94","226.171"
"2013/04/29","26","27.15","26","26.7","0.9499999999999993","3.69","614.75"
"2013/04/26","25.7","26","25.7","25.75","-0.10000000000000142","-0.39","98.713"
"2013/04/25","25.9","26","25.8","25.85","-0.14999999999999858","-0.58","73.209"
"2013/04/24","25.85","26.05","25.8","26","0.14999999999999858","0.58","135.5"
"2013/04/23","25.95","26.1","25.8","25.85","-0.14999999999999858","-0.58","94.277"
"2013/04/22","25.8","26.05","25.8","26","0.1999999999999993","0.78","130.35"
"2013/04/19","25.7","25.9","25.5","25.8","0.40000000000000213","1.57","234.5"
"2013/04/18","25.3","25.75","25.3","25.4","-0.10000000000000142","-0.39","219.121"
"2013/04/17","25.1","25.6","25.05","25.5","0.3000000000000007","1.19","138.5"
"2013/04/16","25","25.4","24.8","25.2","0.25","1.00","106.3"
"2013/04/15","24.9","25.3","24.9","24.95","0.05000000000000071","0.20","171.3"
"2013/04/12","25.3","25.3","24.9","24.9","-0.10000000000000142","-0.40","72.25"
"2013/04/11","24.95","25.1","24.9","25","0.14999999999999858","0.60","67.985"
"2013/04/10","24.6","24.85","24.6","24.85","0.25","1.02","65.592"
"2013/04/09","24.6","24.9","24.35","24.6","-0.04999999999999716","-0.20","170.2"
"2013/04/08","25.25","25.3","24.45","24.65","-0.9000000000000021","-3.52","359.25"
"2013/04/03","25.9","25.9","25.45","25.55","-0.3000000000000007","-1.16","235.732"
"2013/04/02","26.2","26.2","25.8","25.85","-0.14999999999999858","-0.58","181.22"
"2013/04/01","26.5","26.5","26","26","-0.3999999999999986","-1.52","149.304"
"2013/03/29","25.8","26.4","25.8","26.4","0.5999999999999979","2.33","177"
"2013/03/28","26.2","26.2","25.8","25.8","-0.09999999999999787","-0.39","89.209"
"2013/03/27","26","26.1","25.9","25.9","0","0.00","112.313"
"2013/03/26","25.8","26","25.75","25.9","0","0.00","62.477"
"2013/03/25","26.1","26.15","25.9","25.9","-0.20000000000000284","-0.77","79"
"2013/03/22","26.2","26.4","26.1","26.1","-0.1999999999999993","-0.76","103.001"
"2013/03/21","25.95","26.4","25.9","26.3","0.40000000000000213","1.54","166.045"
"2013/03/20","25.8","25.95","25.8","25.9","0.09999999999999787","0.39","88.3"
"2013/03/19","25.6","25.95","25.5","25.8","0.1999999999999993","0.78","102.1"
"2013/03/18","25.9","25.9","25.4","25.6","-0.29999999999999716","-1.16","170"
"2013/03/15","26","26.2","25.75","25.9","-0.05000000000000071","-0.19","186.1"
"2013/03/14","25.75","26","25.75","25.95","0.1999999999999993","0.78","194.287"
"2013/03/13","25.95","25.95","25.7","25.75","0.05000000000000071","0.19","255.818"
"2013/03/12","25.8","25.8","25.65","25.7","0","0.00","129.1"
"2013/03/11","25.8","25.95","25.65","25.7","-0.10000000000000142","-0.39","142.104"
"2013/03/08","25.95","26.05","25.75","25.8","0.1999999999999993","0.78","169.87"
"2013/03/07","25.45","25.6","25.45","25.6","0.15000000000000213","0.59","79.209"
"2013/03/06","25.3","25.45","25.25","25.45","0.1999999999999993","0.79","99.349"
"2013/03/05","25.2","25.45","25.2","25.25","-0.14999999999999858","-0.59","109.226"
"2013/03/04","25.9","25.9","25.3","25.4","-0.3500000000000014","-1.36","244.2"
"2013/03/01","25.75","25.85","25.7","25.75","0.10000000000000142","0.39","167.587"
"2013/02/27","26","26","25.6","25.65","-0.05000000000000071","-0.19","133.15"
"2013/02/26","25.95","26.05","25.7","25.7","-0.3000000000000007","-1.15","137.031"
"2013/02/25","25.95","26.05","25.8","26","0.25","0.97","156"
"2013/02/23","26.3","26.35","25.7","25.75","-0.5500000000000007","-2.09","382.24"
"2013/02/22","26.5","26.5","25.95","26.3","-0.25","-0.94","328.76"
"2013/02/21","26.8","26.8","26.5","26.55","-0.3999999999999986","-1.48","240.453"
"2013/02/20","27","27.1","26.75","26.95","0","0.00","145.583"
"2013/02/19","26.85","27.05","26.85","26.95","0.09999999999999787","0.37","137.921"
"2013/02/18","27.35","27.35","26.85","26.85","-0.14999999999999858","-0.56","161.208"
